-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 03/31/2021 
Location: Latitude  29.3013   Longitude 94.7977 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3541.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2020,10,31,9,0.61,0.81
2020,10,31,10,2.2,2.13
2020,10,31,11,2.99,2.78
2020,10,31,12,3.46,3.17
2020,10,31,13,3.71,3.38
2020,10,31,14,3.79,3.48
2020,10,31,15,3.42,3.16
2020,10,31,16,2.38,2.34
2020,10,31,17,1.16,1.67
2020,10,31,18,1.0,1.4
2020,10,31,19,1.0,1.33
2020,10,31,20,1.31,1.41
2020,10,31,21,1.43,1.46
2020,10,31,22,1.34,1.39
2020,10,31,23,1.01,1.16
2020,11,1,0,0.61,0.85
2020,11,1,1,0.7,0.98
2020,11,1,2,0.66,0.9
2020,11,1,3,0.75,1.01
2020,11,1,4,1.14,1.45
2020,11,1,5,1.37,1.74
2020,11,1,6,1.52,1.93
2020,11,1,7,1.99,1.81
2020,11,1,8,1.09,1.19
2020,11,1,9,1.44,1.48
2020,11,1,10,2.5,2.24
2020,11,1,11,3.05,2.65
2020,11,1,12,3.37,2.88
2020,11,1,13,3.56,3.03
2020,11,1,14,3.6,3.1
2020,11,1,15,3.39,3.0
2020,11,1,16,2.4,2.48
2020,11,1,17,1.51,2.08
2020,11,1,18,1.35,1.88
2020,11,1,19,1.31,1.71
2020,11,1,20,1.24,1.55
2020,11,1,21,1.27,1.56
2020,11,1,22,1.39,1.74
2020,11,1,23,1.45,1.84
2020,11,2,0,1.34,1.7
2020,11,2,1,1.17,1.53
2020,11,2,2,1.09,1.38
2020,11,2,3,1.13,1.41
2020,11,2,4,1.14,1.39
2020,11,2,5,1.13,1.37
2020,11,2,6,1.06,1.33
2020,11,2,7,1.51,1.56
2020,11,2,8,2.67,2.67
2020,11,2,9,3.57,3.38
2020,11,2,10,4.13,3.85
2020,11,2,11,4.56,4.25
2020,11,2,12,4.85,4.55
2020,11,2,13,4.99,4.67
2020,11,2,14,4.82,4.48
2020,11,2,15,4.35,4.0
2020,11,2,16,3.27,2.97
2020,11,2,17,1.87,2.45
2020,11,2,18,1.68,2.45
2020,11,2,19,1.6,2.4
2020,11,2,20,1.51,2.26
2020,11,2,21,1.56,2.18
2020,11,2,22,1.77,2.19
2020,11,2,23,1.84,2.07
2020,11,3,0,1.79,2.02
2020,11,3,1,1.61,1.99
2020,11,3,2,1.46,1.94
2020,11,3,3,1.23,1.43
2020,11,3,4,0.85,1.11
2020,11,3,5,0.44,0.58
2020,11,3,6,0.45,0.62
2020,11,3,7,1.11,1.22
2020,11,3,8,1.53,1.66
2020,11,3,9,2.02,2.1
2020,11,3,10,3.25,3.25
2020,11,3,11,4.52,4.64
2020,11,3,12,5.79,5.93
2020,11,3,13,6.37,6.48
2020,11,3,14,6.42,6.5
2020,11,3,15,5.47,5.28
2020,11,3,16,4.12,3.8
2020,11,3,17,3.18,3.06
2020,11,3,18,3.41,3.56
2020,11,3,19,3.21,3.23
2020,11,3,20,3.17,3.44
2020,11,3,21,3.02,3.44
2020,11,3,22,2.54,3.16
2020,11,3,23,2.44,3.42
2020,11,4,0,2.46,3.75
2020,11,4,1,2.76,4.16
2020,11,4,2,2.65,4.02
2020,11,4,3,2.28,3.58
2020,11,4,4,1.95,2.98
2020,11,4,5,1.88,2.57
2020,11,4,6,2.43,2.5
2020,11,4,7,3.01,2.88
2020,11,4,8,4.1,4.09
2020,11,4,9,5.23,5.39
2020,11,4,10,6.05,6.19
2020,11,4,11,6.61,6.76
2020,11,4,12,6.99,7.0
2020,11,4,13,6.94,6.91
2020,11,4,14,6.46,6.39
2020,11,4,15,5.52,5.4
2020,11,4,16,3.91,3.53
2020,11,4,17,2.94,2.59
2020,11,4,18,3.48,3.36
2020,11,4,19,4.41,4.56
2020,11,4,20,5.14,5.39
2020,11,4,21,5.34,5.83
2020,11,4,22,5.09,5.51
2020,11,4,23,4.72,5.16
2020,11,5,0,3.58,4.61
2020,11,5,1,3.75,4.27
2020,11,5,2,3.78,4.02
2020,11,5,3,3.3,3.74
2020,11,5,4,2.72,3.42
2020,11,5,5,2.27,3.06
2020,11,5,6,2.33,2.83
2020,11,5,7,3.29,3.5
2020,11,5,8,4.17,4.29
2020,11,5,9,4.7,4.75
2020,11,5,10,5.34,5.31
2020,11,5,11,5.89,5.82
2020,11,5,12,6.11,6.02
2020,11,5,13,5.89,5.73
2020,11,5,14,5.29,5.09
2020,11,5,15,4.34,4.13
2020,11,5,16,3.1,2.83
2020,11,5,17,1.83,2.16
2020,11,5,18,1.54,2.12
2020,11,5,19,1.63,2.09
2020,11,5,20,1.36,1.89
2020,11,5,21,1.26,1.76
2020,11,5,22,1.24,1.73
2020,11,5,23,1.25,1.61
2020,11,6,0,1.2,1.51
2020,11,6,1,1.17,1.49
2020,11,6,2,1.18,1.48
2020,11,6,3,1.01,1.22
2020,11,6,4,0.97,1.17
2020,11,6,5,1.01,1.29
2020,11,6,6,0.96,1.21
2020,11,6,7,1.69,1.8
2020,11,6,8,2.8,2.73
2020,11,6,9,3.3,3.09
2020,11,6,10,3.57,3.3
2020,11,6,11,3.78,3.46
2020,11,6,12,3.95,3.59
2020,11,6,13,4.09,3.69
2020,11,6,14,4.07,3.67
2020,11,6,15,3.72,3.41
2020,11,6,16,2.78,2.54
2020,11,6,17,1.32,1.59
2020,11,6,18,1.08,1.33
2020,11,6,19,0.84,1.07
2020,11,6,20,0.53,0.7
2020,11,6,21,0.28,0.35
2020,11,6,22,0.14,0.18
2020,11,6,23,0.53,0.63
2020,11,7,0,0.73,0.89
2020,11,7,1,0.85,1.05
2020,11,7,2,0.93,1.12
2020,11,7,3,0.97,1.16
2020,11,7,4,1.01,1.22
2020,11,7,5,1.05,1.28
2020,11,7,6,1.07,1.3
2020,11,7,7,0.67,0.51
2020,11,7,8,1.24,1.31
2020,11,7,9,2.41,2.26
2020,11,7,10,3.11,2.85
2020,11,7,11,3.51,3.17
2020,11,7,12,3.76,3.36
2020,11,7,13,3.9,3.46
2020,11,7,14,3.81,3.41
2020,11,7,15,3.42,3.11
2020,11,7,16,2.26,2.28
2020,11,7,17,1.21,1.43
2020,11,7,18,0.79,0.97
2020,11,7,19,0.35,0.44
2020,11,7,20,0.3,0.35
2020,11,7,21,0.58,0.65
2020,11,7,22,0.79,0.89
2020,11,7,23,1.06,1.23
2020,11,8,0,1.29,1.51
2020,11,8,1,1.42,1.64
2020,11,8,2,1.46,1.69
2020,11,8,3,1.44,1.69
2020,11,8,4,1.45,1.71
2020,11,8,5,1.5,1.76
2020,11,8,6,1.5,1.83
2020,11,8,7,1.75,1.77
2020,11,8,8,1.52,1.75
2020,11,8,9,1.4,1.74
2020,11,8,10,1.28,1.55
2020,11,8,11,1.19,1.28
2020,11,8,12,1.2,1.04
2020,11,8,13,1.39,1.05
2020,11,8,14,1.68,1.29
2020,11,8,15,2.05,1.84
2020,11,8,16,1.63,2.04
2020,11,8,17,1.51,1.69
2020,11,8,18,1.0,1.14
2020,11,8,19,0.47,0.55
2020,11,8,20,0.75,0.84
2020,11,8,21,1.25,1.36
2020,11,8,22,1.52,1.65
2020,11,8,23,1.77,1.88
2020,11,9,0,1.95,2.05
2020,11,9,1,2.09,2.2
2020,11,9,2,2.18,2.31
2020,11,9,3,2.25,2.4
2020,11,9,4,2.27,2.43
2020,11,9,5,2.29,2.47
2020,11,9,6,2.21,2.46
2020,11,9,7,2.45,2.4
2020,11,9,8,2.54,2.46
2020,11,9,9,2.21,2.4
2020,11,9,10,1.79,2.05
2020,11,9,11,1.36,1.6
2020,11,9,12,1.03,1.16
2020,11,9,13,1.0,0.92
2020,11,9,14,1.3,1.08
2020,11,9,15,1.6,1.54
2020,11,9,16,1.42,1.63
2020,11,9,17,1.28,1.37
2020,11,9,18,0.93,1.02
2020,11,9,19,0.57,0.66
2020,11,9,20,0.77,0.87
2020,11,9,21,1.15,1.29
2020,11,9,22,1.27,1.43
2020,11,9,23,1.28,1.48
2020,11,10,0,1.3,1.5
2020,11,10,1,1.33,1.52
2020,11,10,2,1.34,1.55
2020,11,10,3,1.38,1.58
2020,11,10,4,1.41,1.61
2020,11,10,5,1.42,1.62
2020,11,10,6,1.38,1.63
2020,11,10,7,1.24,1.25
2020,11,10,8,0.56,0.59
2020,11,10,9,1.56,1.42
2020,11,10,10,2.26,2.02
2020,11,10,11,2.65,2.34
2020,11,10,12,2.87,2.52
2020,11,10,13,2.98,2.63
2020,11,10,14,2.94,2.63
2020,11,10,15,2.52,2.35
2020,11,10,16,1.4,1.71
2020,11,10,17,1.08,1.17
2020,11,10,18,0.63,0.7
2020,11,10,19,0.18,0.22
2020,11,10,20,0.5,0.58
2020,11,10,21,0.88,1.01
2020,11,10,22,1.06,1.21
2020,11,10,23,1.14,1.31
2020,11,11,0,1.16,1.33
2020,11,11,1,1.21,1.39
2020,11,11,2,1.29,1.48
2020,11,11,3,1.37,1.58
2020,11,11,4,1.39,1.62
2020,11,11,5,1.42,1.66
2020,11,11,6,1.41,1.71
2020,11,11,7,1.59,1.55
2020,11,11,8,0.9,0.92
2020,11,11,9,0.68,0.51
2020,11,11,10,1.45,1.2
2020,11,11,11,1.92,1.62
2020,11,11,12,2.23,1.89
2020,11,11,13,2.5,2.15
2020,11,11,14,2.66,2.35
2020,11,11,15,2.48,2.32
2020,11,11,16,1.54,1.86
2020,11,11,17,1.25,1.41
2020,11,11,18,0.8,0.91
2020,11,11,19,0.35,0.43
2020,11,11,20,0.77,0.88
2020,11,11,21,1.12,1.27
2020,11,11,22,1.26,1.44
2020,11,11,23,1.35,1.55
2020,11,12,0,1.43,1.63
2020,11,12,1,1.53,1.71
2020,11,12,2,1.59,1.79
2020,11,12,3,1.62,1.85
2020,11,12,4,1.63,1.88
2020,11,12,5,1.63,1.9
2020,11,12,6,1.55,1.88
2020,11,12,7,1.59,1.59
2020,11,12,8,0.42,0.45
2020,11,12,9,1.13,0.95
2020,11,12,10,2.07,1.79
2020,11,12,11,2.49,2.16
2020,11,12,12,2.77,2.38
2020,11,12,13,2.98,2.58
2020,11,12,14,3.07,2.69
2020,11,12,15,2.8,2.55
2020,11,12,16,1.66,2.06
2020,11,12,17,1.52,1.68
2020,11,12,18,1.11,1.28
2020,11,12,19,0.69,0.8
2020,11,12,20,0.49,0.59
2020,11,12,21,0.73,0.85
2020,11,12,22,0.96,1.08
2020,11,12,23,1.11,1.23
2020,11,13,0,1.22,1.38
2020,11,13,1,1.35,1.54
2020,11,13,2,1.47,1.65
2020,11,13,3,1.57,1.76
2020,11,13,4,1.64,1.84
2020,11,13,5,1.68,1.89
2020,11,13,6,1.67,1.94
2020,11,13,7,1.93,1.89
2020,11,13,8,1.56,1.65
2020,11,13,9,0.76,0.97
2020,11,13,10,1.03,0.82
2020,11,13,11,1.84,1.43
2020,11,13,12,2.46,2.0
2020,11,13,13,2.84,2.4
2020,11,13,14,3.0,2.61
2020,11,13,15,2.81,2.6
2020,11,13,16,1.76,2.19
2020,11,13,17,1.63,1.81
2020,11,13,18,1.26,1.44
2020,11,13,19,0.91,1.06
2020,11,13,20,0.58,0.69
2020,11,13,21,0.41,0.51
2020,11,13,22,0.44,0.54
2020,11,13,23,0.53,0.61
2020,11,14,0,0.73,0.84
2020,11,14,1,0.92,1.07
2020,11,14,2,1.04,1.22
2020,11,14,3,1.1,1.31
2020,11,14,4,1.17,1.39
2020,11,14,5,1.2,1.42
2020,11,14,6,1.18,1.43
2020,11,14,7,1.11,1.16
2020,11,14,8,0.43,0.43
2020,11,14,9,1.46,1.26
2020,11,14,10,2.18,1.89
2020,11,14,11,2.6,2.24
2020,11,14,12,2.87,2.45
2020,11,14,13,2.99,2.55
2020,11,14,14,2.98,2.57
2020,11,14,15,2.77,2.48
2020,11,14,16,1.63,1.99
2020,11,14,17,1.33,1.47
2020,11,14,18,0.91,1.06
2020,11,14,19,0.59,0.69
2020,11,14,20,0.68,0.78
2020,11,14,21,0.92,1.04
2020,11,14,22,1.07,1.2
2020,11,14,23,1.19,1.34
2020,11,15,0,1.31,1.5
2020,11,15,1,1.48,1.67
2020,11,15,2,1.6,1.8
2020,11,15,3,1.73,1.94
2020,11,15,4,1.8,2.01
2020,11,15,5,1.8,2.02
2020,11,15,6,1.72,1.98
2020,11,15,7,1.82,1.79
2020,11,15,8,1.05,1.1
2020,11,15,9,0.77,0.58
2020,11,15,10,2.0,1.69
2020,11,15,11,2.53,2.18
2020,11,15,12,2.85,2.46
2020,11,15,13,3.03,2.61
2020,11,15,14,3.07,2.67
2020,11,15,15,2.73,2.52
2020,11,15,16,1.64,1.93
2020,11,15,17,1.33,1.48
2020,11,15,18,0.91,1.06
2020,11,15,19,0.63,0.77
2020,11,15,20,0.81,0.95
2020,11,15,21,1.03,1.19
2020,11,15,22,1.09,1.25
2020,11,15,23,1.11,1.28
2020,11,16,0,1.14,1.3
2020,11,16,1,1.17,1.35
2020,11,16,2,1.22,1.41
2020,11,16,3,1.21,1.42
2020,11,16,4,1.21,1.43
2020,11,16,5,1.13,1.33
2020,11,16,6,0.96,1.15
2020,11,16,7,0.54,0.5
2020,11,16,8,1.6,1.6
2020,11,16,9,2.65,2.45
2020,11,16,10,3.34,3.02
2020,11,16,11,3.84,3.45
2020,11,16,12,4.18,3.74
2020,11,16,13,4.33,3.89
2020,11,16,14,4.29,3.9
2020,11,16,15,3.81,3.53
2020,11,16,16,2.19,2.7
2020,11,16,17,1.79,2.06
2020,11,16,18,1.45,1.63
2020,11,16,19,1.26,1.42
2020,11,16,20,1.14,1.32
2020,11,16,21,1.17,1.36
2020,11,16,22,1.14,1.3
2020,11,16,23,1.15,1.32
2020,11,17,0,1.23,1.46
2020,11,17,1,1.22,1.46
2020,11,17,2,1.19,1.43
2020,11,17,3,1.05,1.31
2020,11,17,4,0.99,1.16
2020,11,17,5,0.88,0.98
2020,11,17,6,0.76,0.78
2020,11,17,7,1.09,1.04
2020,11,17,8,1.79,1.67
2020,11,17,9,2.62,2.41
2020,11,17,10,3.31,3.05
2020,11,17,11,3.82,3.55
2020,11,17,12,4.03,3.75
2020,11,17,13,4.15,3.8
2020,11,17,14,3.98,3.63
2020,11,17,15,3.45,3.06
2020,11,17,16,1.94,1.96
2020,11,17,17,1.47,1.82
2020,11,17,18,1.45,1.76
2020,11,17,19,1.48,1.83
2020,11,17,20,1.48,1.91
2020,11,17,21,1.42,1.82
2020,11,17,22,1.32,1.68
2020,11,17,23,1.19,1.49
2020,11,18,0,1.14,1.37
2020,11,18,1,0.94,1.04
2020,11,18,2,0.64,0.64
2020,11,18,3,0.63,0.61
2020,11,18,4,0.73,0.77
2020,11,18,5,0.68,0.78
2020,11,18,6,0.78,0.78
2020,11,18,7,1.23,1.13
2020,11,18,8,1.68,1.47
2020,11,18,9,2.32,2.05
2020,11,18,10,3.05,2.74
2020,11,18,11,3.59,3.21
2020,11,18,12,3.94,3.48
2020,11,18,13,4.03,3.53
2020,11,18,14,3.82,3.3
2020,11,18,15,3.35,2.84
2020,11,18,16,2.15,2.04
2020,11,18,17,1.38,1.6
2020,11,18,18,1.2,1.4
2020,11,18,19,1.02,1.19
2020,11,18,20,0.96,1.13
2020,11,18,21,1.01,1.14
2020,11,18,22,0.98,1.09
2020,11,18,23,0.92,1.05
2020,11,19,0,0.85,1.01
2020,11,19,1,0.8,0.89
2020,11,19,2,0.7,0.8
2020,11,19,3,0.58,0.64
2020,11,19,4,0.48,0.56
2020,11,19,5,0.47,0.51
2020,11,19,6,0.41,0.4
2020,11,19,7,0.83,0.83
2020,11,19,8,1.69,1.61
2020,11,19,9,2.81,2.59
2020,11,19,10,3.77,3.42
2020,11,19,11,4.47,4.03
2020,11,19,12,4.9,4.38
2020,11,19,13,5.09,4.53
2020,11,19,14,4.96,4.42
2020,11,19,15,4.29,3.8
2020,11,19,16,2.39,2.49
2020,11,19,17,1.71,2.01
2020,11,19,18,1.63,1.98
2020,11,19,19,1.63,2.03
2020,11,19,20,1.61,2.05
2020,11,19,21,1.59,2.13
2020,11,19,22,1.52,2.08
2020,11,19,23,1.38,1.87
2020,11,20,0,1.31,1.68
2020,11,20,1,1.19,1.45
2020,11,20,2,1.13,1.37
2020,11,20,3,1.0,1.19
2020,11,20,4,0.88,1.04
2020,11,20,5,0.81,0.96
2020,11,20,6,0.81,1.01
2020,11,20,7,1.66,1.7
2020,11,20,8,2.68,2.63
2020,11,20,9,3.65,3.5
2020,11,20,10,4.34,4.06
2020,11,20,11,4.82,4.4
2020,11,20,12,5.2,4.67
2020,11,20,13,5.47,4.91
2020,11,20,14,5.28,4.73
2020,11,20,15,4.39,3.86
2020,11,20,16,2.33,2.38
2020,11,20,17,1.63,1.86
2020,11,20,18,1.43,1.67
2020,11,20,19,1.28,1.53
2020,11,20,20,1.2,1.5
2020,11,20,21,1.09,1.5
2020,11,20,22,1.05,1.36
2020,11,20,23,0.93,1.16
2020,11,21,0,0.93,1.11
2020,11,21,1,0.91,1.13
2020,11,21,2,0.96,1.2
2020,11,21,3,0.97,1.25
2020,11,21,4,0.92,1.18
2020,11,21,5,0.77,1.01
2020,11,21,6,0.74,0.98
2020,11,21,7,1.4,1.46
2020,11,21,8,2.62,2.62
2020,11,21,9,3.62,3.46
2020,11,21,10,4.44,4.19
2020,11,21,11,5.08,4.75
2020,11,21,12,5.37,4.95
2020,11,21,13,5.61,5.23
2020,11,21,14,5.55,5.21
2020,11,21,15,4.76,4.39
2020,11,21,16,2.9,2.76
2020,11,21,17,1.81,2.28
2020,11,21,18,1.84,2.27
2020,11,21,19,1.76,2.05
2020,11,21,20,1.71,2.0
2020,11,21,21,2.06,2.45
2020,11,21,22,3.25,3.32
2020,11,21,23,3.72,3.61
2020,11,22,0,3.91,3.59
2020,11,22,1,4.24,4.07
2020,11,22,2,3.99,4.18
2020,11,22,3,4.1,4.77
2020,11,22,4,3.34,4.56
2020,11,22,5,3.25,4.42
2020,11,22,6,3.22,4.28
2020,11,22,7,4.21,4.44
2020,11,22,8,4.75,4.98
2020,11,22,9,5.35,5.53
2020,11,22,10,5.8,5.97
2020,11,22,11,6.79,7.18
2020,11,22,12,6.45,6.76
2020,11,22,13,5.98,6.21
2020,11,22,14,5.22,5.26
2020,11,22,15,3.94,3.81
2020,11,22,16,2.24,2.31
2020,11,22,17,1.77,1.83
2020,11,22,18,1.23,1.57
2020,11,22,19,1.06,1.37
2020,11,22,20,1.23,1.38
2020,11,22,21,1.23,1.42
2020,11,22,22,1.09,1.22
2020,11,22,23,0.46,0.53
2020,11,23,0,0.34,0.44
2020,11,23,1,0.95,1.1
2020,11,23,2,1.17,1.38
2020,11,23,3,1.17,1.53
2020,11,23,4,1.13,1.51
2020,11,23,5,1.15,1.5
2020,11,23,6,1.35,1.57
2020,11,23,7,1.14,0.95
2020,11,23,8,1.18,1.38
2020,11,23,9,2.75,2.68
2020,11,23,10,3.48,3.24
2020,11,23,11,3.92,3.53
2020,11,23,12,4.15,3.67
2020,11,23,13,4.2,3.67
2020,11,23,14,4.12,3.62
2020,11,23,15,3.64,3.26
2020,11,23,16,2.07,2.36
2020,11,23,17,1.6,1.83
2020,11,23,18,1.25,1.53
2020,11,23,19,1.1,1.37
2020,11,23,20,1.1,1.37
2020,11,23,21,1.14,1.41
2020,11,23,22,0.96,1.29
2020,11,23,23,0.73,1.01
2020,11,24,0,0.63,0.84
2020,11,24,1,0.69,0.83
2020,11,24,2,0.68,0.89
2020,11,24,3,0.76,0.84
2020,11,24,4,0.78,0.83
2020,11,24,5,0.96,1.01
2020,11,24,6,1.14,1.2
2020,11,24,7,1.57,1.53
2020,11,24,8,2.02,1.9
2020,11,24,9,2.69,2.48
2020,11,24,10,3.34,3.05
2020,11,24,11,3.81,3.46
2020,11,24,12,4.12,3.73
2020,11,24,13,4.25,3.88
2020,11,24,14,4.0,3.68
2020,11,24,15,3.22,2.97
2020,11,24,16,2.11,2.07
2020,11,24,17,1.26,1.56
2020,11,24,18,1.15,1.4
2020,11,24,19,1.04,1.28
2020,11,24,20,0.89,1.14
2020,11,24,21,0.76,0.97
2020,11,24,22,0.47,0.54
2020,11,24,23,0.38,0.35
2020,11,25,0,0.43,0.43
2020,11,25,1,0.25,0.25
2020,11,25,2,0.17,0.17
2020,11,25,3,0.24,0.23
2020,11,25,4,0.32,0.31
2020,11,25,5,0.37,0.4
2020,11,25,6,0.52,0.62
2020,11,25,7,0.13,0.11
2020,11,25,8,1.44,1.42
2020,11,25,9,2.19,2.06
2020,11,25,10,2.6,2.38
2020,11,25,11,2.96,2.62
2020,11,25,12,3.46,2.94
2020,11,25,13,3.92,3.31
2020,11,25,14,3.99,3.44
2020,11,25,15,3.48,3.06
2020,11,25,16,1.87,2.09
2020,11,25,17,1.33,1.53
2020,11,25,18,1.03,1.22
2020,11,25,19,0.84,1.03
2020,11,25,20,0.76,0.95
2020,11,25,21,0.65,0.86
2020,11,25,22,0.51,0.7
2020,11,25,23,0.28,0.42
2020,11,26,0,0.07,0.05
2020,11,26,1,0.42,0.43
2020,11,26,2,0.7,0.84
2020,11,26,3,0.98,1.24
2020,11,26,4,1.14,1.46
2020,11,26,5,1.22,1.56
2020,11,26,6,1.14,1.44
2020,11,26,7,0.96,0.96
2020,11,26,8,0.35,0.38
2020,11,26,9,1.32,1.13
2020,11,26,10,1.89,1.6
2020,11,26,11,2.41,2.04
2020,11,26,12,3.02,2.57
2020,11,26,13,3.52,3.02
2020,11,26,14,3.49,3.08
2020,11,26,15,2.39,2.57
2020,11,26,16,1.73,2.02
2020,11,26,17,1.43,1.57
2020,11,26,18,1.16,1.35
2020,11,26,19,0.86,1.05
2020,11,26,20,0.63,0.8
2020,11,26,21,0.55,0.73
2020,11,26,22,0.55,0.75
2020,11,26,23,0.47,0.66
2020,11,27,0,0.39,0.57
2020,11,27,1,0.48,0.68
2020,11,27,2,0.58,0.81
2020,11,27,3,0.54,0.76
2020,11,27,4,0.45,0.68
2020,11,27,5,0.5,0.72
2020,11,27,6,0.29,0.43
2020,11,27,7,0.16,0.18
2020,11,27,8,0.96,0.99
2020,11,27,9,1.79,1.72
2020,11,27,10,2.32,2.2
2020,11,27,11,2.64,2.47
2020,11,27,12,2.94,2.72
2020,11,27,13,3.03,2.76
2020,11,27,14,2.81,2.54
2020,11,27,15,2.1,1.98
2020,11,27,16,1.24,1.52
2020,11,27,17,1.13,1.29
2020,11,27,18,0.96,1.06
2020,11,27,19,0.79,0.92
2020,11,27,20,0.66,0.79
2020,11,27,21,0.53,0.72
2020,11,27,22,0.45,0.64
2020,11,27,23,0.48,0.66
2020,11,28,0,0.64,0.82
2020,11,28,1,0.78,1.0
2020,11,28,2,0.87,1.05
2020,11,28,3,1.04,1.21
2020,11,28,4,1.24,1.44
2020,11,28,5,1.41,1.65
2020,11,28,6,1.53,1.8
2020,11,28,7,1.85,1.9
2020,11,28,8,2.31,2.48
2020,11,28,9,2.72,3.01
2020,11,28,10,2.96,3.24
2020,11,28,11,3.07,3.35
2020,11,28,12,3.08,3.39
2020,11,28,13,2.98,3.3
2020,11,28,14,2.77,3.1
2020,11,28,15,1.88,2.38
2020,11,28,16,1.1,1.35
2020,11,28,17,0.99,1.13
2020,11,28,18,1.03,1.14
2020,11,28,19,1.16,1.28
2020,11,28,20,1.28,1.43
2020,11,28,21,1.41,1.59
2020,11,28,22,1.52,1.69
2020,11,28,23,1.57,1.75
2020,11,29,0,1.58,1.78
2020,11,29,1,1.63,1.83
2020,11,29,2,1.67,1.9
2020,11,29,3,1.7,1.95
2020,11,29,4,1.73,1.97
2020,11,29,5,1.78,1.98
2020,11,29,6,1.83,1.99
2020,11,29,7,1.72,1.97
2020,11,29,8,1.76,1.62
2020,11,29,9,0.33,0.55
2020,11,29,10,1.37,1.27
2020,11,29,11,2.11,1.78
2020,11,29,12,2.84,2.27
2020,11,29,13,3.69,3.05
2020,11,29,14,4.07,3.59
2020,11,29,15,3.23,3.28
2020,11,29,16,1.9,2.23
2020,11,29,17,1.23,1.29
2020,11,29,18,0.73,0.81
2020,11,29,19,0.35,0.48
2020,11,29,20,0.3,0.48
2020,11,29,21,0.54,0.72
2020,11,29,22,0.62,0.8
2020,11,29,23,0.57,0.72
2020,11,30,0,0.46,0.58
2020,11,30,1,0.3,0.4
2020,11,30,2,0.17,0.27
2020,11,30,3,0.09,0.19
2020,11,30,4,0.1,0.06
2020,11,30,5,0.18,0.23
2020,11,30,6,0.27,0.31
2020,11,30,7,0.54,0.63
2020,11,30,8,1.69,1.7
2020,11,30,9,2.57,2.42
2020,11,30,10,3.2,2.89
2020,11,30,11,3.61,3.21
2020,11,30,12,3.82,3.35
2020,11,30,13,3.87,3.42
2020,11,30,14,3.65,3.26
2020,11,30,15,2.98,2.7
2020,11,30,16,1.65,1.85
2020,11,30,17,1.28,1.43
2020,11,30,18,0.84,0.99
2020,11,30,19,0.21,0.32
2020,11,30,20,0.28,0.31
2020,11,30,21,0.45,0.44
2020,11,30,22,0.28,0.27
2020,11,30,23,0.31,0.33
2020,12,1,0,0.42,0.46
2020,12,1,1,0.49,0.57
2020,12,1,2,0.55,0.62
2020,12,1,3,0.61,0.68
2020,12,1,4,0.65,0.72
2020,12,1,5,0.71,0.79
2020,12,1,6,0.83,0.97
2020,12,1,7,0.84,0.95
2020,12,1,8,0.18,0.23
2020,12,1,9,1.38,1.23
2020,12,1,10,2.14,1.89
2020,12,1,11,2.84,2.47
2020,12,1,12,3.3,2.87
2020,12,1,13,3.57,3.13
2020,12,1,14,3.56,3.17
2020,12,1,15,3.07,2.85
2020,12,1,16,1.75,2.17
2020,12,1,17,1.44,1.7
2020,12,1,18,1.18,1.4
2020,12,1,19,1.11,1.31
2020,12,1,20,1.01,1.25
2020,12,1,21,0.91,1.12
2020,12,1,22,0.79,0.97
2020,12,1,23,0.59,0.75
2020,12,2,0,0.65,0.75
2020,12,2,1,0.74,0.82
2020,12,2,2,0.74,0.83
2020,12,2,3,0.71,0.82
2020,12,2,4,0.78,0.77
2020,12,2,5,0.66,0.83
2020,12,2,6,0.68,0.84
2020,12,2,7,0.93,0.93
2020,12,2,8,1.34,1.25
2020,12,2,9,1.75,1.51
2020,12,2,10,2.14,1.76
2020,12,2,11,2.7,2.24
2020,12,2,12,3.08,2.64
2020,12,2,13,3.22,2.86
2020,12,2,14,3.13,2.85
2020,12,2,15,2.63,2.45
2020,12,2,16,1.41,1.77
2020,12,2,17,1.18,1.54
2020,12,2,18,1.19,1.47
2020,12,2,19,1.17,1.44
2020,12,2,20,1.23,1.47
2020,12,2,21,1.47,1.82
2020,12,2,22,1.67,2.2
2020,12,2,23,1.49,1.95
2020,12,3,0,1.41,1.81
2020,12,3,1,1.83,1.78
2020,12,3,2,1.66,1.58
2020,12,3,3,1.03,1.15
2020,12,3,4,0.78,0.77
2020,12,3,5,0.43,0.45
2020,12,3,6,0.47,0.53
2020,12,3,7,0.84,0.89
2020,12,3,8,0.91,0.95
2020,12,3,9,0.8,0.74
2020,12,3,10,0.89,0.54
2020,12,3,11,1.53,1.04
2020,12,3,12,2.12,1.57
2020,12,3,13,2.52,2.02
2020,12,3,14,2.74,2.36
2020,12,3,15,2.53,2.35
2020,12,3,16,1.57,1.97
2020,12,3,17,1.23,1.55
2020,12,3,18,1.03,1.33
2020,12,3,19,1.0,1.25
2020,12,3,20,0.96,1.2
2020,12,3,21,1.03,1.24
2020,12,3,22,1.12,1.41
2020,12,3,23,1.48,1.47
